kepid,kepoi_name,koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_model_snr,koi_steff,koi_srad,ra,dec,koi_kepmag
5534814,K00838.01,FALSE POSITIVE,0,1,0,0,4.859386384,173.0114690,1.2590,2.27570,6.0443e+03,38.33,1114.0,269.70,6072.00,0.9880,292.214360,40.759762,15.311
6291653,K00850.01,CONFIRMED,0,0,0,0,10.526294577,176.5224620,0.6440,2.52110,9.7680e+03,8.24,713.0,482.30,5386.00,0.7930,293.878110,41.661770,15.305
6392727,K00851.01,CONFIRMED,0,0,0,0,4.583520948,169.9739720,0.0450,2.70550,3.8121e+03,5.39,1038.0,99.50,5815.00,0.8770,299.186860,41.742680,15.287
6422070,K00852.01,CONFIRMED,0,0,0,0,3.761818430,171.9036400,0.9260,3.51760,5.1060e+02,2.66,1121.0,35.90,5653.00,0.9490,283.316380,41.837120,15.257
6428700,K00853.01,CONFIRMED,0,0,0,0,8.203969580,169.6913800,0.8230,2.96670,1.0244e+03,3.01,742.0,54.40,5015.00,0.8260,286.565700,41.808399,15.376
6428700,K00853.02,CONFIRMED,0,0,0,0,14.496451860,143.4165900,0.9700,4.01600,6.4750e+02,3.01,613.0,25.70,5015.00,0.8260,286.565700,41.808399,15.376
5792202,K00841.03,CONFIRMED,0,0,0,0,6.546261490,133.8596400,0.6440,2.75000,6.5590e+02,2.19,810.0,24.80,5251.00,0.8170,292.236760,41.085880,15.855
5794379,K00842.01,CONFIRMED,0,0,0,0,12.718098660,175.3552600,0.4270,3.09570,1.1494e+03,2.31,562.0,52.70,4702.00,0.6860,292.913120,41.060921,15.389
5794379,K00842.02,CONFIRMED,0,0,0,0,36.065881630,198.5842300,0.2600,4.32460,1.5638e+03,2.64,397.0,51.70,4702.00,0.6860,292.913120,41.060921,15.389
5881688,K00843.01,CONFIRMED,0,0,0,0,4.190425659,171.4412200,0.4580,2.85890,2.8774e+03,6.21,1234.0,240.60,6073.00,1.1350,293.496610,41.137589,15.270
6022556,K00844.01,CONFIRMED,0,0,0,0,3.709870784,171.9879820,0.0230,3.06940,2.0203e+03,4.35,1151.0,116.10,5727.00,0.9780,283.864410,41.346458,15.581
6032497,K00845.01,CONFIRMED,0,0,0,0,16.329752700,177.2950600,0.7910,6.27100,1.1875e+03,3.75,727.0,74.60,5878.00,0.9870,288.510010,41.301769,15.447
6061119,K00846.01,CONFIRMED,0,0,0,0,27.807566216,186.7135520,0.7820,4.21587,2.5391e+04,13.84,554.0,748.10,5862.00,0.7850,296.888210,41.396091,15.482
6191521,K00847.01,CONFIRMED,0,0,0,0,80.872346900,203.8950000,0.5270,11.19500,3.6046e+03,7.59,452.0,160.90,5510.00,1.2380,287.154300,41.565788,15.201
6267425,K00848.01,FALSE POSITIVE,0,1,1,0,3.166465862,172.0026270,1.2660,2.93810,4.3572e+03,26.82,954.0,122.10,4968.00,0.7040,284.869290,41.679192,15.999
3531558,K00118.01,CONFIRMED,0,0,0,0,24.993243190,138.6816700,0.6860,5.94090,2.6960e+02,2.29,712.0,62.00,5718.00,1.3170,287.362790,38.649601,12.377
6276477,K00849.01,CONFIRMED,0,0,0,0,10.355331160,170.9372900,0.0290,3.17750,7.5060e+02,2.47,777.0,49.20,5501.00,0.9180,288.994200,41.633282,15.018
6863998,K00867.01,CONFIRMED,0,0,0,0,16.085189370,180.2831900,0.8670,3.98400,1.4424e+03,3.68,613.0,62.60,5239.00,0.8260,292.105190,42.380322,15.219
6867155,K00868.01,CANDIDATE,0,0,0,0,235.998639900,208.3998220,0.7780,8.22840,2.0715e+04,10.59,188.0,271.80,4245.00,0.6570,293.007970,42.307201,15.172
6948054,K00869.01,CONFIRMED,0,0,0,0,7.490183050,174.9503700,0.0200,2.72970,1.1236e+03,2.56,753.0,53.00,5103.00,0.7870,291.638980,42.436321,15.599
6948054,K00869.02,CONFIRMED,0,0,0,0,36.276123800,201.2869000,0.0350,4.78650,1.5726e+03,3.03,445.0,45.50,5103.00,0.7870,291.638980,42.436321,15.599
6948054,K00869.03,CONFIRMED,0,0,0,0,17.460879310,137.2659400,0.5940,2.26410,8.1240e+02,2.32,568.0,22.60,5103.00,0.7870,291.638980,42.436321,15.599
6435936,K00854.01,CONFIRMED,0,0,0,0,56.056075400,201.1657800,0.0180,4.68500,1.6260e+03,1.94,233.0,27.40,3593.00,0.4910,289.508480,41.812119,15.849
6522242,K00855.01,CONFIRMED,0,0,0,0,41.408316686,195.7874500,0.3770,5.02640,2.2839e+04,11.38,453.0,907.80,5522.00,0.7470,291.760410,41.944069,15.196
6526710,K00856.01,CANDIDATE,0,0,0,0,39.748930770,172.8546440,0.8810,7.30510,1.5179e+04,14.21,552.0,561.10,6122.00,0.9640,293.179290,41.969238,15.344
6587280,K00857.01,CONFIRMED,0,0,0,0,5.715425977,174.8793100,0.3480,2.52420,9.0810e+02,2.47,850.0,59.40,5237.00,0.8260,285.110470,42.033958,15.086
9471974,K00119.01,CONFIRMED,0,0,0,0,49.183941850,141.9119240,0.0350,11.33640,1.6462e+03,8.20,669.0,355.70,5626.00,2.0570,294.559170,46.062328,12.654
6587280,K00857.02,CONFIRMED,0,0,0,0,20.026141200,146.9110900,0.9570,1.61100,4.2120e+02,2.28,559.0,10.70,5237.00,0.8260,285.110470,42.033958,15.086
6599919,K00858.01,CANDIDATE,0,0,0,0,13.610148190,173.9873190,1.0810,2.59400,5.7329e+03,19.02,733.0,184.10,5697.00,0.9030,289.897770,42.009151,15.060
6675056,K00859.01,FALSE POSITIVE,0,1,1,1,10.443319910,175.4046000,0.2300,2.74300,1.1598e+03,2.66,667.0,51.70,4947.00,0.8020,286.243560,42.148811,15.546
6685526,K00861.01,CONFIRMED,0,0,0,0,2.237489571,170.8191400,0.1280,1.81190,3.1580e+02,1.41,1160.0,30.70,5265.00,0.8100,290.007570,42.116459,15.001
6756669,K00862.01,FALSE POSITIVE,0,1,0,0,5.851520671,173.8228336,0.2110,3.11058,3.3004e+04,14.62,901.0,1630.40,5532.00,0.8060,284.087310,42.233231,15.330
6784235,K00863.01,CONFIRMED,0,0,0,0,3.167893418,172.1479590,0.0260,2.18140,7.8120e+02,2.62,1221.0,64.80,5895.00,0.9400,293.816470,42.212502,15.533
6849310,K00864.01,CONFIRMED,0,0,0,0,4.311780262,173.5764830,0.1960,2.72510,1.1540e+03,3.11,1038.0,86.10,5527.00,0.9270,287.242680,42.301369,15.604
6849310,K00864.02,CONFIRMED,0,0,0,0,20.050449400,188.0882100,0.3830,4.55600,8.4090e+02,2.69,622.0,37.80,5527.00,0.9270,287.242680,42.301369,15.604
6849310,K00864.03,CONFIRMED,0,0,0,0,9.767345030,186.5771800,0.9000,1.65850,5.6910e+02,2.67,791.0,21.10,5527.00,0.9270,287.242680,42.301369,15.604
6862328,K00865.01,CANDIDATE,0,0,0,0,119.020704400,222.2364920,0.0760,8.14050,7.4305e+03,8.98,366.0,223.50,5453.00,1.0620,291.583770,42.368160,15.085
9471974,K00119.02,CONFIRMED,0,0,0,0,190.320046800,312.6849800,0.8120,15.28400,1.1417e+03,7.78,426.0,139.30,5626.00,2.0570,294.559170,46.062328,12.654
6862603,K00866.01,FALSE POSITIVE,0,1,1,0,2.861159894,171.6481060,0.9650,1.88320,1.0143e+03,4.37,1355.0,58.30,6126.00,1.0210,291.671720,42.343109,15.618
7366258,K00880.01,CONFIRMED,0,0,0,0,26.444393370,194.1207400,0.0300,3.97830,1.8435e+03,3.91,562.0,88.00,5427.00,0.9290,292.873380,42.966141,15.158
7366258,K00880.02,CONFIRMED,0,0,0,0,51.539979720,174.0550110,0.1830,6.39940,3.6443e+03,5.51,450.0,155.50,5427.00,0.9290,292.873380,42.966141,15.158
7366258,K00880.03,CONFIRMED,0,0,0,0,5.902245782,136.7839300,0.2090,2.90030,7.0230e+02,2.43,926.0,59.30,5427.00,0.9290,292.873380,42.966141,15.158
7366258,K00880.04,CONFIRMED,0,0,0,0,2.382951591,135.0808410,0.4790,1.88760,3.9160e+02,1.86,1253.0,41.40,5427.00,0.9290,292.873380,42.966141,15.158
7373451,K00881.01,CONFIRMED,0,0,0,0,21.022506080,207.6759300,0.0360,4.10720,1.7725e+03,3.07,521.0,62.40,5067.00,0.7500,294.909730,42.935261,15.859
6948054,K00869.04,CONFIRMED,0,0,0,0,3.219814777,133.0040600,0.0600,2.06420,4.8820e+02,1.69,998.0,30.50,5103.00,0.7870,291.638980,42.436321,15.599
6949607,K00870.01,CONFIRMED,0,0,0,0,5.912273234,172.1840120,0.1700,2.32540,9.6140e+02,1.73,585.0,62.80,4072.00,0.5700,292.137020,42.429420,15.036
6949607,K00870.02,CONFIRMED,0,0,0,0,8.985819010,175.6841800,0.0080,2.86060,8.8130e+02,1.65,509.0,51.80,4072.00,0.5700,292.137020,42.429420,15.036
7031517,K00871.01,CANDIDATE,0,0,0,0,12.940668656,179.4230140,0.8970,2.48450,4.2450e+04,22.94,723.0,307.50,5875.00,0.8090,291.119690,42.507069,15.215
11869052,K00120.01,FALSE POSITIVE,0,1,0,0,20.545237500,137.9139400,0.9500,2.51700,2.1850e+02,2.41,742.0,18.50,5670.00,1.2640,294.401920,50.172089,12.003
7109675,K00872.01,CONFIRMED,0,0,0,0,33.601233710,186.6803430,0.6700,4.40560,7.4259e+03,8.46,495.0,247.90,5149.00,0.9300,289.268740,42.604172,15.262
7109675,K00872.02,CONFIRMED,0,0,0,0,6.766529280,138.0637000,0.4290,2.90040,4.5070e+02,1.97,845.0,29.20,5149.00,0.9300,289.268740,42.604172,15.262
7118364,K00873.01,CONFIRMED,0,0,0,0,4.347288783,172.2334300,0.0250,2.10240,4.5160e+02,2.36,1174.0,39.70,5754.00,1.1220,291.964170,42.696140,15.024
7134976,K00874.01,CONFIRMED,0,0,0,0,4.601811819,169.9810800,0.5670,2.26070,7.5590e+02,2.35,896.0,60.80,4986.00,0.8330,296.483430,42.663429,15.024
7134976,K00874.02,CONFIRMED,0,0,0,0,11.187199050,137.1781400,0.3870,3.25200,3.5360e+02,1.55,667.0,21.90,4986.00,0.8330,296.483430,42.663429,15.024
7135852,K00875.01,CONFIRMED,0,0,0,0,4.220965778,170.6224330,0.7050,3.08540,2.2600e+03,2.62,595.0,157.80,3837.00,0.5170,296.693940,42.626110,15.692
7270230,K00876.01,FALSE POSITIVE,0,1,0,0,6.998099523,171.8989130,7.3610,2.04880,2.0285e+04,588.66,853.0,192.30,5612.00,0.8290,287.884120,42.832439,15.877
7287995,K00877.01,CONFIRMED,0,0,0,0,5.954899930,170.9558710,0.3270,2.38920,1.4107e+03,2.33,635.0,87.20,4261.00,0.6330,293.636960,42.824970,15.019
7287995,K00877.02,CONFIRMED,0,0,0,0,12.039874880,181.2253600,0.2860,2.73630,1.2506e+03,2.18,502.0,57.60,4261.00,0.6330,293.636960,42.824970,15.019
7287995,K00877.03,CONFIRMED,0,0,0,0,20.837628950,132.0848800,0.7060,2.37340,4.3900e+02,1.42,418.0,14.90,4261.00,0.6330,293.636960,42.824970,15.019
3247396,K00121.01,FALSE POSITIVE,0,1,1,1,8.811102200,136.4568000,1.2230,5.06830,4.0110e+02,63.66,1399.0,76.80,6200.00,2.4040,294.460880,38.383461,12.759
7303253,K00878.01,CONFIRMED,0,0,0,0,23.589171430,173.8199400,0.9260,5.07300,1.2007e+03,3.16,487.0,53.30,4919.00,0.7210,297.460020,42.839920,15.316
5094751,K00123.01,CONFIRMED,0,0,0,0,6.481633073,122.9776570,0.8330,3.78400,2.9850e+02,2.54,1145.0,125.60,5945.00,1.3020,290.392730,40.284870,12.365
7678434,K00892.01,CONFIRMED,0,0,0,0,10.371689280,172.6172900,0.5370,3.03500,1.2549e+03,3.20,720.0,64.50,5121.00,0.8880,290.393220,43.363899,15.193
7678434,K00892.02,CONFIRMED,0,0,0,0,3.969962980,137.7544700,0.8360,1.17570,2.9920e+02,1.78,992.0,15.00,5121.00,0.8880,290.393220,43.363899,15.193
7685981,K00893.01,CONFIRMED,0,0,0,0,4.408413310,172.1858200,0.8990,5.01200,5.4940e+02,2.66,1139.0,45.10,6007.00,0.9610,292.965550,43.346390,15.662
7708215,K00894.01,FALSE POSITIVE,0,1,1,1,7.942617600,174.5256300,0.9420,6.70300,1.5907e+03,4.68,878.0,60.40,5811.00,0.9260,299.001430,43.399632,15.260
7373451,K00881.02,CONFIRMED,0,0,0,0,226.890477500,207.3597100,0.7310,7.55800,3.1364e+03,4.53,236.0,46.80,5067.00,0.7500,294.909730,42.935261,15.859
7377033,K00882.01,FALSE POSITIVE,0,1,0,0,1.956811408,170.6942080,1.0910,2.19580,2.4905e+04,21.58,1109.0,125.40,5209.00,0.6030,295.835360,42.943062,15.533
7380537,K00883.01,CANDIDATE,0,0,0,0,2.688899233,170.1020904,0.0010,2.11275,3.7492e+04,12.04,929.0,1011.60,4820.00,0.6390,296.683070,42.967869,15.766
7434875,K00884.01,CONFIRMED,0,0,0,0,9.439459486,177.1860960,0.0490,2.89790,3.0361e+03,4.16,686.0,175.20,5097.00,0.7790,288.642520,43.039291,15.067
8349582,K00122.01,CONFIRMED,0,0,0,0,11.523067458,131.9690550,0.0000,3.87570,5.0730e+02,3.13,927.0,142.00,5644.00,1.4110,284.482450,44.398041,12.346
7434875,K00884.02,CONFIRMED,0,0,0,0,20.477488430,178.6678600,0.4970,2.83640,1.3824e+03,2.92,530.0,52.70,5097.00,0.7790,288.642520,43.039291,15.067
7434875,K00884.03,CONFIRMED,0,0,0,0,3.336123113,135.3162300,0.2520,1.96160,5.1630e+02,1.74,970.0,41.60,5097.00,0.7790,288.642520,43.039291,15.067
7455287,K00886.01,CONFIRMED,0,0,0,0,8.010784560,170.2073900,0.1920,2.31200,1.3336e+03,1.72,453.0,48.50,3713.00,0.4700,294.773930,43.056301,15.847
7455287,K00886.02,CONFIRMED,0,0,0,0,12.071342050,143.4594800,0.0140,4.32240,7.5920e+02,1.29,395.0,31.00,3713.00,0.4700,294.773930,43.056301,15.847
7455287,K00886.03,CONFIRMED,0,0,0,0,20.995878720,152.3155400,0.2280,2.63330,7.6730e+02,1.30,328.0,18.20,3713.00,0.4700,294.773930,43.056301,15.847
7458762,K00887.01,CONFIRMED,0,0,0,0,7.411131770,175.3475400,0.7120,2.52420,6.2050e+02,2.45,905.0,50.40,5849.00,0.9190,295.651490,43.029831,15.031
7552344,K00888.01,FALSE POSITIVE,0,1,0,0,1.000747038,169.9742290,0.9080,0.99670,1.8235e+03,4.14,1620.0,147.40,5472.00,0.7900,297.975130,43.164909,15.419
757450,K00889.01,CONFIRMED,0,0,0,0,8.884922995,169.9916860,0.0690,2.07004,1.6053e+04,10.51,770.0,388.20,5332.00,0.8430,291.137600,36.577381,15.264
7585481,K00890.01,CONFIRMED,0,0,0,0,8.098889060,176.6237310,0.0180,4.20241,6.9111e+03,8.95,986.0,435.90,6214.00,1.0760,282.699520,43.272739,15.261
7663691,K00891.01,CONFIRMED,0,0,0,0,10.006530120,176.9689800,0.8620,5.34400,9.3610e+02,3.52,876.0,71.90,6063.00,1.0010,283.630770,43.379398,15.063
5812701,K00012.01,CONFIRMED,0,0,0,0,17.855221681,146.5964660,0.0750,7.41287,9.0652e+03,13.16,911.0,915.70,6823.00,1.3670,297.453740,41.010990,11.353
8013419,K00901.01,CANDIDATE,0,0,0,0,12.732624065,176.9390540,0.8110,2.20830,6.4657e+03,4.87,432.0,210.50,3950.00,0.5410,285.167480,43.876339,15.750
8018547,K00902.01,CANDIDATE,0,0,0,0,83.924940320,236.7633400,0.6580,6.79040,7.9587e+03,4.78,226.0,182.10,3960.00,0.5090,287.852390,43.897991,15.754
8039892,K00903.01,CONFIRMED,0,0,0,0,5.007316661,173.4339970,0.3440,4.23620,6.9323e+03,6.96,998.0,431.40,5865.00,0.8270,295.536130,43.884449,15.813
8150320,K00904.01,CONFIRMED,0,0,0,0,2.211116989,170.1501390,0.6900,1.64850,7.2420e+02,1.85,931.0,42.60,4500.00,0.6460,285.168330,44.026459,15.791
8150320,K00904.02,CONFIRMED,0,0,0,0,27.954133700,178.7379100,0.0630,3.95000,9.4250e+02,1.90,400.0,25.40,4500.00,0.6460,285.168330,44.026459,15.791
11086270,K00124.01,CONFIRMED,0,0,0,0,12.691043870,137.1259400,0.0080,3.77270,2.5210e+02,2.57,1008.0,60.20,5869.00,1.6260,292.929140,48.602810,12.935
7767559,K00895.01,FALSE POSITIVE,0,1,0,0,4.409409243,171.8943300,0.0280,3.86360,1.2861e+04,10.95,1101.0,85.80,5600.00,0.9750,296.410190,43.455391,15.403
7825899,K00896.01,CONFIRMED,0,0,0,0,16.239470960,175.5699070,0.0430,4.03740,2.5907e+03,4.14,598.0,123.80,5191.00,0.8370,293.061400,43.581360,15.258
7825899,K00896.02,CONFIRMED,0,0,0,0,6.308201629,174.0476610,0.0300,2.97850,1.3285e+03,2.96,819.0,86.20,5191.00,0.8370,293.061400,43.581360,15.258
7849854,K00897.01,CONFIRMED,0,0,0,0,2.052349884,169.8906220,0.4370,2.07780,1.4281e+04,13.12,1497.0,1072.10,5855.00,1.0800,299.561890,43.503559,15.257
7870390,K00898.01,CONFIRMED,0,0,0,0,9.770448600,175.7137200,0.0900,2.45170,1.8978e+03,2.23,460.0,58.00,3906.00,0.5090,282.232510,43.665630,15.777
7870390,K00898.02,CONFIRMED,0,0,0,0,5.169804269,172.6315300,0.3510,2.15300,1.0374e+03,1.66,569.0,41.40,3906.00,0.5090,282.232510,43.665630,15.777
5094751,K00123.02,CONFIRMED,0,0,0,0,21.222611950,137.5740300,0.0200,6.50930,3.6600e+02,2.48,771.0,114.90,5945.00,1.3020,290.392730,40.284870,12.365
7870390,K00898.03,CONFIRMED,0,0,0,0,20.090170370,147.9778800,0.8860,4.15400,1.4321e+03,2.25,362.0,36.90,3906.00,0.5090,282.232510,43.665630,15.777
7907423,K00899.01,CONFIRMED,0,0,0,0,7.113732570,174.3235100,0.3340,2.17640,8.0760e+02,1.16,429.0,44.40,3561.00,0.4110,296.985050,43.658520,15.234
7907423,K00899.02,CONFIRMED,0,0,0,0,3.306551643,134.3721100,0.0010,1.81770,5.0920e+02,0.91,554.0,37.80,3561.00,0.4110,296.985050,43.658520,15.234
7907423,K00899.03,CONFIRMED,0,0,0,0,15.368457370,147.3896500,0.1150,2.47140,7.5610e+02,1.11,332.0,30.90,3561.00,0.4110,296.985050,43.658520,15.234
7938496,K00900.01,CONFIRMED,0,0,0,0,13.810203180,172.3353300,0.7910,3.04800,1.3097e+03,4.56,833.0,46.20,5942.00,1.1420,281.960630,43.703110,15.425
8490993,K00911.01,CONFIRMED,0,0,0,0,4.093578461,171.0095400,0.9300,2.58330,5.3860e+02,2.85,1182.0,36.40,6077.00,0.9990,290.263280,44.556450,15.399
8490993,K00911.02,CONFIRMED,0,0,0,0,105.145959000,178.3670000,0.9640,8.59300,6.8540e+02,3.43,401.0,15.40,6077.00,0.9990,290.263280,44.556450,15.399
8505670,K00912.01,CONFIRMED,0,0,0,0,10.848451800,171.8058400,0.2100,2.99930,1.6756e+03,2.34,499.0,64.50,4201.00,0.5910,295.579350,44.545959,15.058
8505670,K00912.02,CONFIRMED,0,0,0,0,6.668332410,137.4398800,0.6440,1.91500,3.6230e+02,1.18,587.0,14.20,4201.00,0.5910,295.579350,44.545959,15.058
8544996,K00913.01,CONFIRMED,0,0,0,0,4.082274889,169.6375652,0.0930,3.23015,1.7859e+04,10.55,1016.0,1669.10,5655.00,0.7940,284.830470,44.658138,15.198
8552202,K00914.01,CANDIDATE,0,0,0,0,3.886655224,169.7381400,0.6490,3.16460,5.8160e+02,1.87,1010.0,48.10,5662.00,0.7380,288.726650,44.607510,15.371
8150320,K00904.03,CONFIRMED,0,0,0,0,42.140608900,139.0604000,0.0450,5.08300,8.9550e+02,1.85,349.0,21.60,4500.00,0.6460,285.168330,44.026459,15.791
8150320,K00904.04,CONFIRMED,0,0,0,0,4.617490562,135.0490900,0.6490,2.26180,5.7580e+02,1.62,728.0,28.10,4500.00,0.6460,285.168330,44.026459,15.791
8150320,K00904.05,CONFIRMED,0,0,0,0,10.198492550,137.9206700,0.7140,2.42830,6.3410e+02,1.75,559.0,21.40,4500.00,0.6460,285.168330,44.026459,15.791
8180063,K00905.01,FALSE POSITIVE,0,0,1,0,5.795063956,172.6974670,0.9490,3.24960,1.6929e+03,4.33,950.0,119.40,5865.00,0.8270,296.507540,44.036072,15.289
8226994,K00906.01,CONFIRMED,0,0,0,0,7.156815520,174.1351100,0.4500,2.58820,8.6700e+02,2.47,782.0,47.70,5029.00,0.8380,289.594760,44.141949,15.460
8226994,K00906.02,CONFIRMED,0,0,0,0,17.648308510,133.5453300,0.6530,2.08730,7.6330e+02,2.43,579.0,23.80,5029.00,0.8380,289.594760,44.141949,15.460
8226994,K00906.03,CONFIRMED,0,0,0,0,4.148107190,133.3881000,0.0930,2.53500,1.7520e+02,1.08,938.0,12.90,5029.00,0.8380,289.594760,44.141949,15.460
8247638,K00907.01,CONFIRMED,0,0,0,0,16.514109890,176.1168600,0.3950,4.15750,9.7350e+02,2.72,655.0,55.90,5527.00,0.8660,296.566220,44.105862,15.223
8247638,K00907.02,CONFIRMED,0,0,0,0,30.132929800,190.3833600,0.8390,5.17200,1.0158e+03,3.14,536.0,44.80,5527.00,0.8660,296.566220,44.105862,15.223
8247638,K00907.03,CONFIRMED,0,0,0,0,4.790908090,136.3110600,0.1100,2.60300,2.5130e+02,1.36,990.0,21.20,5527.00,0.8660,296.566220,44.105862,15.223
11086270,K00124.02,CONFIRMED,0,0,0,0,31.719810130,142.8208300,0.1250,4.81900,3.6340e+02,3.09,743.0,63.10,5869.00,1.6260,292.929140,48.602810,12.935
8247638,K00907.04,CONFIRMED,0,0,0,0,99.641596200,198.6866400,0.0280,4.44800,9.5250e+02,2.64,360.0,22.70,5527.00,0.8660,296.566220,44.105862,15.223
8255887,K00908.01,CONFIRMED,0,0,0,0,4.708326451,171.4465070,0.0610,3.16114,7.9127e+03,10.60,1162.0,633.40,5560.00,1.2100,298.635650,44.170940,15.113
8256049,K00909.01,FALSE POSITIVE,0,0,1,1,16.371986610,172.7592600,9.3030,3.84490,4.1476e+03,540.37,438.0,54.50,4187.00,0.5920,298.678620,44.175499,15.654
8414716,K00910.01,CONFIRMED,0,0,0,0,5.392026903,171.7270700,0.3140,2.98040,1.1514e+03,2.68,850.0,77.40,5198.00,0.8010,284.430510,44.480530,15.651
9140402,K00928.01,CANDIDATE,0,0,0,0,2.494170338,170.8528480,0.0950,1.12210,8.6370e+02,2.42,1194.0,69.20,5569.00,0.8290,284.759430,45.599129,15.251
9141746,K00929.01,CONFIRMED,0,0,0,0,6.491682808,174.6335530,0.5350,4.30100,7.1633e+03,9.66,1062.0,502.30,6123.00,1.1070,285.554810,45.578861,15.649
9159275,K00930.01,FALSE POSITIVE,0,1,1,1,3.044770796,172.0191600,1.2520,10.01340,1.6950e+03,24.54,1076.0,203.50,5525.00,0.7530,293.684940,45.516830,15.621
9166862,K00931.01,CONFIRMED,0,0,0,0,3.855603916,170.6787843,0.3480,3.21790,1.6653e+04,13.61,1212.0,1173.90,6033.00,1.0460,296.393160,45.568562,15.272
9166870,K00932.01,FALSE POSITIVE,0,0,1,1,3.855599139,170.6795700,0.8640,3.18300,1.0309e+03,3.57,1158.0,90.10,5936.00,0.9650,296.395420,45.569920,15.054
11449844,K00125.01,CONFIRMED,0,1,0,0,38.478766290,151.8528120,0.0030,5.04169,2.3530e+04,13.26,484.0,1077.80,5510.00,0.8790,288.902220,49.370491,13.779
8605074,K00915.01,FALSE POSITIVE,0,1,0,0,37.601661282,194.7133830,0.4080,8.30604,5.9130e+04,27.22,606.0,1667.30,6140.00,1.0960,282.306030,44.714661,15.505
8628973,K00916.01,CONFIRMED,0,0,0,0,3.314947362,171.3130580,0.7990,1.80070,1.3982e+03,3.94,1155.0,123.50,5609.00,0.9440,293.454830,44.792789,15.142
8655354,K00917.01,FALSE POSITIVE,0,1,0,0,6.719690890,173.3577600,0.9850,3.02310,9.6970e+02,4.37,952.0,45.40,5931.00,0.8660,301.049560,44.706299,15.172
8672910,K00918.01,CONFIRMED,0,0,0,0,39.643155200,206.5967980,0.0620,6.52920,1.5664e+04,10.98,472.0,690.30,5231.00,0.9000,283.977510,44.811562,15.011
8686150,K00919.01,FALSE POSITIVE,0,1,0,0,51.425985780,173.5359330,0.2030,16.94220,6.6068e+04,29.66,549.0,1843.80,6257.00,1.1470,290.638980,44.806789,15.631
8689031,K00920.01,CONFIRMED,0,0,0,0,21.804516110,190.4973700,0.7510,3.40970,1.1449e+03,2.60,543.0,49.90,5481.00,0.7080,291.717320,44.887310,15.067
8689373,K00921.01,CONFIRMED,0,0,0,0,10.281945930,175.3398800,0.1680,3.43660,1.1107e+03,2.53,680.0,55.00,5196.00,0.7750,291.841980,44.858089,15.532
8689373,K00921.02,CONFIRMED,0,0,0,0,18.119930390,182.6153500,0.2060,4.23090,1.5069e+03,2.95,563.0,60.70,5196.00,0.7750,291.841980,44.858089,15.532
8689373,K00921.03,CONFIRMED,0,0,0,0,3.784028670,133.2813300,0.6910,1.90120,4.2610e+02,1.70,949.0,25.60,5196.00,0.7750,291.841980,44.858089,15.532
8826878,K00922.01,CONFIRMED,0,0,0,0,5.154481420,171.6389000,0.9330,3.22800,6.9750e+02,2.94,964.0,48.10,5431.00,0.8840,294.846890,45.034409,15.365
5897826,K00126.01,FALSE POSITIVE,0,1,0,0,33.803643660,202.2597310,0.0230,11.48130,1.3494e+04,20.70,745.0,529.90,5855.00,1.7960,297.475860,41.114288,13.109
8883593,K00923.01,CONFIRMED,0,0,0,0,5.743469797,174.8989240,0.0010,3.44120,1.2402e+03,3.13,982.0,79.70,5897.00,0.8910,291.092350,45.115528,15.543
8951215,K00924.01,CANDIDATE,0,0,0,0,39.475909300,173.3120700,0.9380,2.96800,1.0126e+03,4.06,577.0,26.60,6225.00,1.0310,291.208040,45.244389,15.229
9016295,K00925.01,FALSE POSITIVE,0,1,0,0,19.974485239,171.6300909,0.8860,4.23479,4.0293e+04,26.56,700.0,1398.80,6108.00,0.9970,289.727480,45.367661,15.217
9077124,K00926.01,CONFIRMED,0,0,0,0,3.166353562,170.9661450,0.0320,3.31290,1.4734e+03,3.82,1273.0,128.30,6007.00,0.9980,286.360110,45.414291,15.603
9097120,K00927.01,FALSE POSITIVE,0,1,1,0,23.899634407,188.9827970,1.2450,3.81881,2.0953e+04,44.04,652.0,547.80,6192.00,0.9240,294.717680,45.485760,15.453
9466668,K00939.01,CONFIRMED,0,0,0,0,3.388012244,170.5336000,0.4330,2.68490,2.8010e+02,2.11,1315.0,30.60,5553.00,1.2500,292.580440,46.097389,15.065
9466668,K00939.02,CONFIRMED,0,0,0,0,5.839097610,132.0926100,0.3410,3.19150,2.7360e+02,2.06,1097.0,25.20,5553.00,1.2500,292.580440,46.097389,15.065
9466668,K00939.03,CONFIRMED,0,0,0,0,1.620467654,132.0638800,0.2710,2.18880,1.5960e+02,1.57,1681.0,22.70,5553.00,1.2500,292.580440,46.097389,15.065
9466668,K00939.04,CONFIRMED,0,0,0,0,10.681695100,131.5508200,0.6460,3.60500,3.0780e+02,2.30,897.0,21.90,5553.00,1.2500,292.580440,46.097389,15.065
9479273,K00940.01,CONFIRMED,0,0,0,0,6.104849417,169.5734770,0.0410,4.69120,2.0903e+03,3.18,784.0,293.70,5085.00,0.7120,297.045620,46.027359,15.017
8359498,K00127.01,CONFIRMED,0,0,0,0,3.578780566,134.0304187,0.0790,2.91089,1.1382e+04,10.43,1145.0,1838.40,5524.00,0.9940,289.607970,44.345421,13.938
